customer_key,customer_id,first_name,last_name,email,signup_date,birth_year,acquisition_channel_key,home_geography_key
4125,CUST-004125,Michael,Flores,michael.flores4125@example.com,2024-09-25,1970,5,23
4126,CUST-004126,Anthony,Thomas,anthony.thomas4126@example.com,2024-04-04,1977,2,23
4127,CUST-004127,Michael,Wright,michael.wright4127@example.com,2024-02-21,1981,1,27
4128,CUST-004128,Emily,Moore,emily.moore4128@example.com,2024-03-20,1980,3,27
4129,CUST-004129,Jessica,White,jessica.white4129@example.com,2024-01-04,1979,1,46
4130,CUST-004130,Jennifer,Davis,jennifer.davis4130@example.com,2024-12-08,1977,2,28
4131,CUST-004131,Anthony,Moore,anthony.moore4131@example.com,2024-01-05,1982,3,30
4132,CUST-004132,Daniel,Gonzalez,daniel.gonzalez4132@example.com,2024-11-13,1985,3,8
4133,CUST-004133,Robert,Lee,robert.lee4133@example.com,2024-06-08,1973,1,2
4134,CUST-004134,Michelle,Brown,michelle.brown4134@example.com,2024-09-17,1968,1,11
4135,CUST-004135,John,Johnson,john.johnson4135@example.com,2024-11-25,1994,2,37
4136,CUST-004136,Joshua,Nguyen,joshua.nguyen4136@example.com,2024-03-30,2001,6,29
4137,CUST-004137,Matthew,Ramirez,matthew.ramirez4137@example.com,2024-10-25,1980,6,37
4138,CUST-004138,Joshua,Thompson,joshua.thompson4138@example.com,2024-04-29,1994,2,36
4139,CUST-004139,John,Wright,john.wright4139@example.com,2024-04-08,1982,1,15
4140,CUST-004140,Karen,Rodriguez,karen.rodriguez4140@example.com,2024-05-23,1981,5,29
4141,CUST-004141,Margaret,Lopez,margaret.lopez4141@example.com,2024-09-19,1977,1,27
4142,CUST-004142,Kimberly,Wright,kimberly.wright4142@example.com,2024-11-05,1994,1,28
4143,CUST-004143,Michael,King,michael.king4143@example.com,2024-07-14,1988,3,20
4144,CUST-004144,Margaret,White,margaret.white4144@example.com,2024-05-27,1995,1,41
4145,CUST-004145,Michelle,Rodriguez,michelle.rodriguez4145@example.com,2024-10-10,1991,1,28
4146,CUST-004146,Mary,Torres,mary.torres4146@example.com,2024-06-26,1996,4,43
4147,CUST-004147,Michelle,White,michelle.white4147@example.com,2024-11-07,1992,6,45
4148,CUST-004148,James,Thomas,james.thomas4148@example.com,2024-10-18,1988,6,7
4149,CUST-004149,Charles,Lee,charles.lee4149@example.com,2024-04-17,1991,1,7
4150,CUST-004150,Nancy,Williams,nancy.williams4150@example.com,2024-05-12,1987,4,35
4151,CUST-004151,Robert,Nguyen,robert.nguyen4151@example.com,2024-10-28,1991,1,42
4152,CUST-004152,Susan,Moore,susan.moore4152@example.com,2024-05-25,1977,3,41
4153,CUST-004153,Kimberly,Ramirez,kimberly.ramirez4153@example.com,2024-08-08,1987,2,42
4154,CUST-004154,Mary,Clark,mary.clark4154@example.com,2024-12-24,1998,3,1
4155,CUST-004155,Margaret,Nguyen,margaret.nguyen4155@example.com,2024-01-27,1999,1,36
4156,CUST-004156,Jennifer,Johnson,jennifer.johnson4156@example.com,2024-04-20,1974,1,8
4157,CUST-004157,Michael,Perez,michael.perez4157@example.com,2024-07-19,1987,2,40
4158,CUST-004158,James,Perez,james.perez4158@example.com,2024-02-09,1985,2,11
4159,CUST-004159,Michael,Harris,michael.harris4159@example.com,2024-09-08,1980,1,11
4160,CUST-004160,Barbara,Wilson,barbara.wilson4160@example.com,2024-05-25,1979,6,33
4161,CUST-004161,Margaret,Torres,margaret.torres4161@example.com,2024-09-21,1991,5,5
4162,CUST-004162,Christopher,Johnson,christopher.johnson4162@example.com,2024-11-26,1991,2,10
4163,CUST-004163,Joseph,Young,joseph.young4163@example.com,2024-06-24,1991,1,16
4164,CUST-004164,Barbara,Scott,barbara.scott4164@example.com,2024-08-10,1999,5,37
4165,CUST-004165,Nancy,Lewis,nancy.lewis4165@example.com,2024-03-04,1992,1,23
4166,CUST-004166,Jessica,Wright,jessica.wright4166@example.com,2024-06-14,1970,6,37
4167,CUST-004167,Matthew,Martin,matthew.martin4167@example.com,2024-09-20,1958,1,38
4168,CUST-004168,Kimberly,Jackson,kimberly.jackson4168@example.com,2024-10-20,1993,4,1
4169,CUST-004169,Matthew,Gonzalez,matthew.gonzalez4169@example.com,2024-06-14,1986,1,13
4170,CUST-004170,Mary,Garcia,mary.garcia4170@example.com,2024-03-13,1988,3,36
4171,CUST-004171,Michelle,Wilson,michelle.wilson4171@example.com,2024-01-01,1976,3,40
4172,CUST-004172,Elizabeth,Young,elizabeth.young4172@example.com,2024-08-23,1990,2,38
4173,CUST-004173,Matthew,Lee,matthew.lee4173@example.com,2024-07-31,1996,6,15
4174,CUST-004174,Thomas,Martin,thomas.martin4174@example.com,2024-12-14,1992,3,31
4175,CUST-004175,Kevin,Harris,kevin.harris4175@example.com,2024-05-05,1993,2,14
4176,CUST-004176,Richard,Anderson,richard.anderson4176@example.com,2024-07-08,1988,2,46
4177,CUST-004177,Patricia,Lewis,patricia.lewis4177@example.com,2024-04-22,1972,5,28
4178,CUST-004178,Sandra,Robinson,sandra.robinson4178@example.com,2024-08-07,1995,2,26
4179,CUST-004179,Betty,Lewis,betty.lewis4179@example.com,2024-10-02,1991,1,43
4180,CUST-004180,Kevin,Young,kevin.young4180@example.com,2024-09-10,1993,2,17
4181,CUST-004181,Michelle,Moore,michelle.moore4181@example.com,2024-12-16,1992,1,31
4182,CUST-004182,Nancy,Rodriguez,nancy.rodriguez4182@example.com,2024-10-27,1990,1,16
4183,CUST-004183,Mary,Thomas,mary.thomas4183@example.com,2024-08-31,1989,2,35
4184,CUST-004184,Thomas,Martinez,thomas.martinez4184@example.com,2024-01-12,1964,2,36
4185,CUST-004185,Karen,Hill,karen.hill4185@example.com,2024-08-15,1990,1,30
4186,CUST-004186,Susan,Wilson,susan.wilson4186@example.com,2024-01-31,1982,1,34
4187,CUST-004187,Robert,Torres,robert.torres4187@example.com,2024-05-22,1977,4,28
4188,CUST-004188,Steven,Martinez,steven.martinez4188@example.com,2024-05-03,1977,4,31
4189,CUST-004189,Nancy,Ramirez,nancy.ramirez4189@example.com,2024-07-06,1993,6,11
4190,CUST-004190,David,Clark,david.clark4190@example.com,2024-08-08,1960,3,11
4191,CUST-004191,James,Williams,james.williams4191@example.com,2024-05-13,1987,5,36
4192,CUST-004192,John,Brown,john.brown4192@example.com,2024-05-05,1974,3,17
4193,CUST-004193,Anthony,Jones,anthony.jones4193@example.com,2024-02-10,1983,4,44
4194,CUST-004194,Betty,Lee,betty.lee4194@example.com,2024-02-11,1999,1,9
4195,CUST-004195,Susan,Lewis,susan.lewis4195@example.com,2024-05-21,1989,1,19
4196,CUST-004196,Mark,Ramirez,mark.ramirez4196@example.com,2024-02-17,1986,4,42
4197,CUST-004197,James,Moore,james.moore4197@example.com,2024-08-24,1977,2,18
4198,CUST-004198,Emily,Martinez,emily.martinez4198@example.com,2024-12-28,1982,4,17
4199,CUST-004199,Betty,Perez,betty.perez4199@example.com,2024-11-03,1983,1,13
4200,CUST-004200,Sarah,Hernandez,sarah.hernandez4200@example.com,2024-12-25,1993,1,21
4201,CUST-004201,Barbara,Young,barbara.young4201@example.com,2024-08-04,1968,5,30
4202,CUST-004202,Jessica,Flores,jessica.flores4202@example.com,2024-09-30,1988,6,23
4203,CUST-004203,Daniel,Jones,daniel.jones4203@example.com,2024-04-20,1970,2,27
4204,CUST-004204,Ashley,Martin,ashley.martin4204@example.com,2024-08-18,1971,1,36
4205,CUST-004205,Thomas,Robinson,thomas.robinson4205@example.com,2024-09-13,1991,1,27
4206,CUST-004206,David,Smith,david.smith4206@example.com,2024-04-06,1991,1,34
4207,CUST-004207,William,Anderson,william.anderson4207@example.com,2024-09-15,1987,1,24
4208,CUST-004208,Andrew,Clark,andrew.clark4208@example.com,2024-07-30,1991,5,39
4209,CUST-004209,Michael,Wilson,michael.wilson4209@example.com,2024-02-16,1962,6,33
4210,CUST-004210,Richard,Smith,richard.smith4210@example.com,2024-03-13,1990,2,29
4211,CUST-004211,Christopher,Wright,christopher.wright4211@example.com,2024-02-10,1990,6,9
4212,CUST-004212,Lisa,Hernandez,lisa.hernandez4212@example.com,2024-12-21,1997,3,32
4213,CUST-004213,Michelle,Brown,michelle.brown4213@example.com,2024-10-22,1985,3,13
4214,CUST-004214,William,Scott,william.scott4214@example.com,2024-07-11,1991,4,2
4215,CUST-004215,Matthew,Robinson,matthew.robinson4215@example.com,2024-06-25,1976,1,36
4216,CUST-004216,Donna,Anderson,donna.anderson4216@example.com,2024-06-08,1985,6,34
4217,CUST-004217,Robert,Brown,robert.brown4217@example.com,2024-04-10,1963,1,29
4218,CUST-004218,Richard,Taylor,richard.taylor4218@example.com,2024-03-06,1979,6,25
4219,CUST-004219,Michael,Hill,michael.hill4219@example.com,2024-07-08,1984,4,23
4220,CUST-004220,Donna,Miller,donna.miller4220@example.com,2024-03-29,2000,1,38
4221,CUST-004221,Charles,Garcia,charles.garcia4221@example.com,2024-02-14,1992,2,24
4222,CUST-004222,Nancy,Thompson,nancy.thompson4222@example.com,2024-07-04,1995,1,26
4223,CUST-004223,Robert,Gonzalez,robert.gonzalez4223@example.com,2024-01-31,1974,1,43
4224,CUST-004224,Jennifer,Miller,jennifer.miller4224@example.com,2024-01-25,1982,5,44
4225,CUST-004225,Emily,Martin,emily.martin4225@example.com,2024-12-05,1976,1,46
4226,CUST-004226,Margaret,Thomas,margaret.thomas4226@example.com,2024-06-05,1991,5,31
4227,CUST-004227,Barbara,Hill,barbara.hill4227@example.com,2024-10-29,1998,2,44
4228,CUST-004228,Sarah,Perez,sarah.perez4228@example.com,2024-03-19,2000,1,32
4229,CUST-004229,Michael,Johnson,michael.johnson4229@example.com,2024-08-02,1962,6,22
4230,CUST-004230,Matthew,Flores,matthew.flores4230@example.com,2024-02-17,2003,6,9
4231,CUST-004231,David,Hernandez,david.hernandez4231@example.com,2024-12-06,1993,4,31
4232,CUST-004232,Elizabeth,Clark,elizabeth.clark4232@example.com,2024-09-14,1967,1,30
4233,CUST-004233,Daniel,Sanchez,daniel.sanchez4233@example.com,2024-03-28,1981,2,41
4234,CUST-004234,Elizabeth,Johnson,elizabeth.johnson4234@example.com,2024-09-27,1995,1,46
4235,CUST-004235,Jennifer,Smith,jennifer.smith4235@example.com,2024-01-06,1990,1,22
4236,CUST-004236,Daniel,Young,daniel.young4236@example.com,2024-03-07,1976,3,46
4237,CUST-004237,Richard,Hernandez,richard.hernandez4237@example.com,2024-03-15,2002,6,16
4238,CUST-004238,Emily,Perez,emily.perez4238@example.com,2024-11-11,1986,1,20
4239,CUST-004239,Sandra,Davis,sandra.davis4239@example.com,2024-03-15,1982,1,34
4240,CUST-004240,Robert,Perez,robert.perez4240@example.com,2024-12-12,1957,5,12
4241,CUST-004241,Elizabeth,King,elizabeth.king4241@example.com,2024-07-23,2003,2,23
4242,CUST-004242,Barbara,Lopez,barbara.lopez4242@example.com,2024-05-14,2003,4,8
4243,CUST-004243,Thomas,Lewis,thomas.lewis4243@example.com,2024-07-23,1979,3,34
4244,CUST-004244,Donna,Johnson,donna.johnson4244@example.com,2024-05-11,1970,3,10
4245,CUST-004245,Steven,Perez,steven.perez4245@example.com,2024-08-11,1989,3,24
4246,CUST-004246,Matthew,Perez,matthew.perez4246@example.com,2024-11-17,1972,2,31
4247,CUST-004247,Emily,Young,emily.young4247@example.com,2024-09-28,1986,2,18
4248,CUST-004248,Daniel,Ramirez,daniel.ramirez4248@example.com,2024-12-22,1960,6,15
4249,CUST-004249,John,Wilson,john.wilson4249@example.com,2024-07-18,1980,1,14
4250,CUST-004250,Donna,Johnson,donna.johnson4250@example.com,2024-02-15,1958,4,9
4251,CUST-004251,Matthew,Smith,matthew.smith4251@example.com,2024-05-23,1986,3,19
4252,CUST-004252,Jennifer,Torres,jennifer.torres4252@example.com,2024-11-11,2003,2,24
4253,CUST-004253,Thomas,King,thomas.king4253@example.com,2024-10-27,1974,4,20
4254,CUST-004254,William,Torres,william.torres4254@example.com,2024-05-28,1991,3,16
4255,CUST-004255,Sandra,Torres,sandra.torres4255@example.com,2024-01-25,1964,1,43
4256,CUST-004256,Jessica,Nguyen,jessica.nguyen4256@example.com,2024-07-02,1970,6,38
4257,CUST-004257,Patricia,Torres,patricia.torres4257@example.com,2024-06-18,1978,1,19
4258,CUST-004258,James,Scott,james.scott4258@example.com,2024-05-10,1971,4,45
4259,CUST-004259,Kimberly,Clark,kimberly.clark4259@example.com,2024-06-18,1990,3,37
4260,CUST-004260,Lisa,Wright,lisa.wright4260@example.com,2024-12-05,1995,5,37
4261,CUST-004261,Andrew,Smith,andrew.smith4261@example.com,2024-02-26,1985,1,23
4262,CUST-004262,Margaret,Allen,margaret.allen4262@example.com,2024-09-20,1991,2,29
4263,CUST-004263,Ashley,Clark,ashley.clark4263@example.com,2024-11-23,1986,1,5
4264,CUST-004264,Christopher,Scott,christopher.scott4264@example.com,2024-04-22,1987,1,28
4265,CUST-004265,Joshua,Walker,joshua.walker4265@example.com,2024-06-20,1996,1,13
4266,CUST-004266,Donald,Lee,donald.lee4266@example.com,2024-06-25,1980,3,37
4267,CUST-004267,Steven,Flores,steven.flores4267@example.com,2024-09-07,1992,3,2
4268,CUST-004268,John,Jackson,john.jackson4268@example.com,2024-09-26,1989,5,7
4269,CUST-004269,Mark,Lee,mark.lee4269@example.com,2024-03-02,1972,3,21
4270,CUST-004270,Ashley,Ramirez,ashley.ramirez4270@example.com,2024-05-11,1991,1,40
4271,CUST-004271,John,Thompson,john.thompson4271@example.com,2024-11-24,1988,5,42
4272,CUST-004272,Kimberly,Hill,kimberly.hill4272@example.com,2024-08-06,1993,4,1
4273,CUST-004273,Joshua,Wilson,joshua.wilson4273@example.com,2024-06-28,1977,4,24
4274,CUST-004274,Betty,Gonzalez,betty.gonzalez4274@example.com,2024-01-20,1999,4,45
4275,CUST-004275,Elizabeth,Lopez,elizabeth.lopez4275@example.com,2024-05-23,1996,2,15
4276,CUST-004276,Karen,Hill,karen.hill4276@example.com,2024-03-26,1987,2,33
4277,CUST-004277,Kimberly,Taylor,kimberly.taylor4277@example.com,2024-08-11,1981,1,33
4278,CUST-004278,Steven,Williams,steven.williams4278@example.com,2024-05-20,2004,1,9
4279,CUST-004279,James,Jones,james.jones4279@example.com,2024-06-19,1970,2,31
4280,CUST-004280,Betty,Sanchez,betty.sanchez4280@example.com,2024-09-05,1998,2,29
4281,CUST-004281,Mary,Thompson,mary.thompson4281@example.com,2024-05-05,1983,6,29
4282,CUST-004282,Ashley,Moore,ashley.moore4282@example.com,2024-07-25,1981,1,33
4283,CUST-004283,Nancy,Wilson,nancy.wilson4283@example.com,2024-07-21,1967,5,32
4284,CUST-004284,John,Miller,john.miller4284@example.com,2024-11-02,1979,3,17
4285,CUST-004285,Anthony,Lewis,anthony.lewis4285@example.com,2024-11-16,1967,1,46
4286,CUST-004286,Robert,Hernandez,robert.hernandez4286@example.com,2024-02-13,1970,6,11
4287,CUST-004287,Susan,Scott,susan.scott4287@example.com,2024-05-05,1971,3,40
4288,CUST-004288,Emily,Rodriguez,emily.rodriguez4288@example.com,2024-02-15,1968,2,38
4289,CUST-004289,Kevin,White,kevin.white4289@example.com,2024-07-22,1987,2,29
4290,CUST-004290,James,Lewis,james.lewis4290@example.com,2024-10-14,1982,5,6
4291,CUST-004291,Jennifer,Torres,jennifer.torres4291@example.com,2024-12-22,1984,1,42
4292,CUST-004292,Donald,White,donald.white4292@example.com,2024-07-08,1999,3,16
4293,CUST-004293,Michael,Martin,michael.martin4293@example.com,2024-11-05,1975,2,18
4294,CUST-004294,Sarah,Flores,sarah.flores4294@example.com,2024-10-04,1995,4,20
4295,CUST-004295,Nancy,Torres,nancy.torres4295@example.com,2024-08-31,1992,2,28
4296,CUST-004296,Donna,Williams,donna.williams4296@example.com,2024-09-03,2003,2,16
4297,CUST-004297,Susan,Martin,susan.martin4297@example.com,2024-04-23,1960,2,42
4298,CUST-004298,Michael,Perez,michael.perez4298@example.com,2024-07-29,1974,1,23
4299,CUST-004299,Donna,Moore,donna.moore4299@example.com,2024-11-09,1971,1,46
4300,CUST-004300,Jessica,Martin,jessica.martin4300@example.com,2024-02-27,1990,2,36
4301,CUST-004301,Patricia,Brown,patricia.brown4301@example.com,2024-02-26,1997,2,30
4302,CUST-004302,Joseph,Jackson,joseph.jackson4302@example.com,2024-11-10,1963,1,33
4303,CUST-004303,Thomas,Wright,thomas.wright4303@example.com,2024-09-04,1997,2,31
4304,CUST-004304,Nancy,Sanchez,nancy.sanchez4304@example.com,2024-05-10,1998,2,22
4305,CUST-004305,Ashley,Martin,ashley.martin4305@example.com,2024-02-18,1989,2,19
4306,CUST-004306,Susan,Flores,susan.flores4306@example.com,2024-12-06,1991,1,28
4307,CUST-004307,Lisa,Thompson,lisa.thompson4307@example.com,2024-10-09,2003,4,17
4308,CUST-004308,Ashley,Hill,ashley.hill4308@example.com,2024-06-03,1973,2,45
4309,CUST-004309,Anthony,Sanchez,anthony.sanchez4309@example.com,2024-01-23,1996,6,39
4310,CUST-004310,Linda,Gonzalez,linda.gonzalez4310@example.com,2024-07-29,1995,1,22
4311,CUST-004311,Karen,Lewis,karen.lewis4311@example.com,2024-01-01,1992,2,32
4312,CUST-004312,Mark,Miller,mark.miller4312@example.com,2024-05-10,1978,2,46
4313,CUST-004313,Jessica,Jackson,jessica.jackson4313@example.com,2024-03-04,1984,3,35
4314,CUST-004314,Kimberly,Wilson,kimberly.wilson4314@example.com,2024-09-12,1965,2,12
4315,CUST-004315,Linda,Robinson,linda.robinson4315@example.com,2024-01-14,1995,5,24
4316,CUST-004316,Sandra,Thompson,sandra.thompson4316@example.com,2024-11-11,1980,3,24
4317,CUST-004317,Mark,Williams,mark.williams4317@example.com,2024-07-15,1987,4,23
4318,CUST-004318,Ashley,Wright,ashley.wright4318@example.com,2024-08-09,1979,1,40
4319,CUST-004319,Michael,Sanchez,michael.sanchez4319@example.com,2024-12-26,1996,4,26
4320,CUST-004320,Emily,Nguyen,emily.nguyen4320@example.com,2024-08-05,1988,3,26
4321,CUST-004321,Margaret,Young,margaret.young4321@example.com,2024-05-02,1990,3,31
4322,CUST-004322,Kevin,Clark,kevin.clark4322@example.com,2024-01-24,1986,2,31
4323,CUST-004323,Susan,Moore,susan.moore4323@example.com,2024-02-13,1963,1,24
4324,CUST-004324,Richard,Flores,richard.flores4324@example.com,2024-01-04,1999,1,39
4325,CUST-004325,William,Young,william.young4325@example.com,2024-11-21,1991,3,45
4326,CUST-004326,Joseph,Lee,joseph.lee4326@example.com,2024-09-02,1978,4,36
4327,CUST-004327,Sarah,King,sarah.king4327@example.com,2024-01-12,1995,4,11
4328,CUST-004328,James,Brown,james.brown4328@example.com,2024-08-21,1980,1,33
4329,CUST-004329,Margaret,White,margaret.white4329@example.com,2024-10-14,1974,2,25
4330,CUST-004330,Nancy,Lopez,nancy.lopez4330@example.com,2024-12-08,1988,6,44
4331,CUST-004331,Thomas,Jones,thomas.jones4331@example.com,2024-03-13,1969,5,41
4332,CUST-004332,Donna,Miller,donna.miller4332@example.com,2024-02-15,1974,3,3
4333,CUST-004333,John,Taylor,john.taylor4333@example.com,2024-11-16,1981,2,29
4334,CUST-004334,Jennifer,Miller,jennifer.miller4334@example.com,2024-10-26,1986,3,37
4335,CUST-004335,Nancy,Flores,nancy.flores4335@example.com,2024-06-05,1989,4,27
4336,CUST-004336,Sarah,Harris,sarah.harris4336@example.com,2024-07-09,1979,1,17
4337,CUST-004337,Sarah,Jackson,sarah.jackson4337@example.com,2024-02-09,1998,1,20
4338,CUST-004338,Nancy,Garcia,nancy.garcia4338@example.com,2024-04-19,1989,2,35
4339,CUST-004339,Nancy,Martinez,nancy.martinez4339@example.com,2024-01-30,1994,5,13
4340,CUST-004340,Donna,Wilson,donna.wilson4340@example.com,2024-08-15,1972,4,36
4341,CUST-004341,Andrew,Moore,andrew.moore4341@example.com,2024-09-11,1965,1,14
4342,CUST-004342,Mary,Jones,mary.jones4342@example.com,2024-05-13,1980,1,27
4343,CUST-004343,Patricia,Miller,patricia.miller4343@example.com,2024-02-26,1995,1,29
4344,CUST-004344,James,Gonzalez,james.gonzalez4344@example.com,2024-01-01,1986,5,39
4345,CUST-004345,Sandra,Walker,sandra.walker4345@example.com,2024-01-24,1977,1,45
4346,CUST-004346,Donald,Ramirez,donald.ramirez4346@example.com,2024-02-25,1962,1,37
4347,CUST-004347,Kevin,White,kevin.white4347@example.com,2024-01-02,1986,3,13
4348,CUST-004348,Anthony,Lopez,anthony.lopez4348@example.com,2024-02-18,1986,1,43
4349,CUST-004349,Betty,Scott,betty.scott4349@example.com,2024-01-26,1981,1,44
4350,CUST-004350,Joseph,Williams,joseph.williams4350@example.com,2024-04-25,1970,3,39
4351,CUST-004351,Nancy,Sanchez,nancy.sanchez4351@example.com,2024-05-11,1982,2,32
4352,CUST-004352,Jennifer,Sanchez,jennifer.sanchez4352@example.com,2024-01-19,1991,6,21
4353,CUST-004353,Mary,Harris,mary.harris4353@example.com,2024-05-08,1975,3,8
4354,CUST-004354,James,Anderson,james.anderson4354@example.com,2024-06-01,1997,4,10
4355,CUST-004355,Mark,Brown,mark.brown4355@example.com,2024-03-04,1984,4,32
4356,CUST-004356,Michael,Gonzalez,michael.gonzalez4356@example.com,2024-07-22,1958,1,35
4357,CUST-004357,Sandra,Moore,sandra.moore4357@example.com,2024-03-30,1997,2,32
4358,CUST-004358,Jessica,Sanchez,jessica.sanchez4358@example.com,2024-03-11,1975,2,23
4359,CUST-004359,David,Lopez,david.lopez4359@example.com,2024-02-27,1988,4,20
4360,CUST-004360,Steven,Robinson,steven.robinson4360@example.com,2024-07-06,1975,2,32
4361,CUST-004361,Joseph,Gonzalez,joseph.gonzalez4361@example.com,2024-07-07,1984,4,15
4362,CUST-004362,Michelle,Garcia,michelle.garcia4362@example.com,2024-01-03,1989,2,6
4363,CUST-004363,Jennifer,Walker,jennifer.walker4363@example.com,2024-06-08,1991,1,46
4364,CUST-004364,Daniel,Davis,daniel.davis4364@example.com,2024-01-14,1970,4,24
4365,CUST-004365,Elizabeth,Wright,elizabeth.wright4365@example.com,2024-05-05,1995,3,33
4366,CUST-004366,Donna,Walker,donna.walker4366@example.com,2024-10-16,1983,6,32
4367,CUST-004367,Sandra,Miller,sandra.miller4367@example.com,2024-09-09,1966,1,35
4368,CUST-004368,Richard,Williams,richard.williams4368@example.com,2024-06-25,1989,2,32
4369,CUST-004369,Karen,Jones,karen.jones4369@example.com,2024-03-07,1993,6,40
4370,CUST-004370,Jennifer,Sanchez,jennifer.sanchez4370@example.com,2024-05-09,1985,1,20
